doc_id,num_code,agency_id,effect,type,is_outstanding,date_issued,date_effective,date_published,sign_person_id,status_id,num_gazette,created_at,updated_at
744,15/2023/TT-BYT,Bộ Y tế,Còn hiệu lực,Thông tư,0,20/07/2023,15/09/2023,20/07/2023,Trần Văn Thuấn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
745,20/2023/QĐ-UBND,Tỉnh Lào Cai,Hết hiệu lực: 01/01/2024,Quyết định,0,20/07/2023,01/08/2023,20/07/2023,Hoàng Quốc Khánh,Hết hiệu lực: 01/01/2024,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
746,36/NQ-HĐND,Tỉnh Vĩnh Phúc,Còn hiệu lực,Nghị quyết,0,20/07/2023,20/07/2023,20/07/2023,Hoàng Thị Thúy Lan,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
747,2598/QĐ-UBND,Tỉnh Thanh Hóa,Còn hiệu lực,Quyết định,0,20/07/2023,20/07/2023,20/07/2023,Lê Đức Giang,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
748,2936/QĐ-BYT,Bộ Y tế,Hết hiệu lực: 15/03/2024,Quyết định,0,20/07/2023,20/07/2023,20/07/2023,Trần Văn Thuấn,Hết hiệu lực: 15/03/2024,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
749,2960/QĐ-UBND,Thành phố Hồ Chí Minh,Còn hiệu lực,Quyết định,0,20/07/2023,20/07/2023,20/07/2023,Phan Văn Mãi,Còn hiệu lực,01/08/2023,2024-07-22 10:47:04,2024-07-22 10:47:04
750,259/QĐ-VKSTC,Viện kiểm sát nhân dân tối cao,Còn hiệu lực,Quyết định,0,20/07/2023,20/07/2023,20/07/2023,Lê Minh Trí,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
751,41/2023/QĐ-UBND,Tỉnh Phú Yên,Còn hiệu lực,Quyết định,0,20/07/2023,01/08/2023,20/07/2023,Hồ Thị Nguyên Thảo,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
752,52/2023/NQ-HĐND,Tỉnh Tây Ninh,Còn hiệu lực,Nghị quyết,0,20/07/2023,31/07/2023,20/07/2023,Nguyễn Thành Tâm,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
753,210/NQ-HĐND,Tỉnh Sơn La,Còn hiệu lực,Nghị quyết,0,20/07/2023,20/07/2023,20/07/2023,Nguyễn Thái Hưng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
754,01/2023/TT-UBDT,Uỷ ban Dân tộc,Còn hiệu lực,Thông tư,0,20/07/2023,15/09/2023,20/07/2023,Hầu A Lềnh,Còn hiệu lực,13/08/2023,2024-07-22 10:47:04,2024-07-22 10:47:04
755,31/2023/TT-BCA,Bộ Công An,Còn hiệu lực,Thông tư,0,20/07/2023,15/08/2023,20/07/2023,Tô Lâm,Còn hiệu lực,14/08/2023,2024-07-22 10:47:04,2024-07-22 10:47:04
756,1974/QĐ-BVHTTDL,Bộ Văn hoá, Thể thao và du lịch,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Trịnh Thị Thủy,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
757,1876/QĐ-BCT,Bộ Công thương,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Nguyễn Hồng Diên,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
758,08/CT-UBND,Tỉnh Đồng Tháp,Còn hiệu lực,Chỉ thị,0,21/07/2023,21/07/2023,21/07/2023,Phạm Thiện Nghĩa,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
759,2951/QĐ-BYT,Bộ Y tế,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Đỗ Xuân Tuyên,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
760,2082/QĐ-BGDĐT,Bộ Giáo dục và Đào tạo,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Hoàng Minh Sơn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
761,905/QĐ-UBND,Tỉnh Cao Bằng,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Trịnh Trường Huy,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
762,4763/KH-UBND,Tỉnh Quảng Nam,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Trần Anh Tuấn,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
763,3881/KH-SGDĐT,Sở Giáo dục và Đào tạo Thành phố Hồ Chí Minh,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Dương Trí Dũng,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
764,1975/QĐ-BVHTTDL,Bộ Văn hoá, Thể thao và du lịch,Hết hiệu lực: 01/01/2024,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Tạ Quang Đông,Hết hiệu lực: 01/01/2024,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
765,525/TB-TCT,Tổng cục Thuế,Không xác định,Thông báo,0,21/07/2023,21/07/2023,21/07/2023,Đoàn Xuân Toản,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
766,3831/TB-TCHQ,Tổng cục Hải quan,Không xác định,Thông báo,0,21/07/2023,21/07/2023,21/07/2023,Hoàng Việt Cường,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
767,283/TB-VPCP,Văn phòng Chính phủ,Không xác định,Thông báo,0,21/07/2023,21/07/2023,21/07/2023,Nguyễn Xuân Thành,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
768,204/KH-UBND,Tỉnh Vĩnh Phúc,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Vũ Chí Giang,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
769,10/2023/NQ-HĐND,Tỉnh Khánh Hòa,Còn hiệu lực,Nghị quyết,0,21/07/2023,01/08/2023,21/07/2023,Trần Mạnh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
770,09/2023/NQ-HĐND,Tỉnh Khánh Hòa,Còn hiệu lực,Nghị quyết,0,21/07/2023,01/08/2023,21/07/2023,Trần Mạnh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
771,04/2023/NQ-HĐND,Tỉnh Khánh Hòa,Còn hiệu lực đến: 31/12/2025,Nghị quyết,0,21/07/2023,01/08/2023,21/07/2023,Trần Mạnh Dũng,Còn hiệu lực đến: 31/12/2025,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
772,1718/QĐ-UBND,Tỉnh Khánh Hòa,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Nguyễn Tấn Tuân,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
773,2031/QĐ-UBND,Tỉnh Quảng Ninh,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Cao Tường Huy,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
774,1569/QĐ-UBND,Tỉnh Quảng Trị,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Võ Văn Hưng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
775,07/2023/NQ-HĐND,Tỉnh Khánh Hòa,Còn hiệu lực,Nghị quyết,0,21/07/2023,21/07/2023,21/07/2023,Trần Mạnh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
776,06/2023/NQ-HĐND,Tỉnh Khánh Hòa,Còn hiệu lực,Nghị quyết,0,21/07/2023,01/08/2023,21/07/2023,Trần Mạnh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
777,05/2023/NQ-HĐND,Tỉnh Khánh Hòa,Còn hiệu lực,Nghị quyết,0,21/07/2023,01/08/2023,21/07/2023,Trần Mạnh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
778,08/2023/NQ-HĐND,Tỉnh Khánh Hòa,Còn hiệu lực,Nghị quyết,0,21/07/2023,21/07/2023,21/07/2023,Trần Mạnh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
779,12/2023/NQ-HĐND,Tỉnh Khánh Hòa,Còn hiệu lực,Nghị quyết,0,21/07/2023,01/08/2023,21/07/2023,Trần Mạnh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
780,11/2023/NQ-HĐND,Tỉnh Khánh Hòa,Còn hiệu lực,Nghị quyết,0,21/07/2023,01/08/2023,21/07/2023,Trần Mạnh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
781,44/NQ-HĐND,Tỉnh Khánh Hòa,Còn hiệu lực,Nghị quyết,0,21/07/2023,21/07/2023,21/07/2023,Trần Mạnh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
782,39/NQ-HĐND,Tỉnh Khánh Hòa,Còn hiệu lực,Nghị quyết,0,21/07/2023,21/07/2023,21/07/2023,Trần Mạnh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
783,36/NQ-HĐND,Tỉnh Khánh Hòa,Còn hiệu lực,Nghị quyết,0,21/07/2023,21/07/2023,21/07/2023,Trần Mạnh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
784,38/NQ-HĐND,Tỉnh Khánh Hòa,Còn hiệu lực,Nghị quyết,0,21/07/2023,21/07/2023,21/07/2023,Trần Mạnh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
785,1533/QĐ-UBND,Tỉnh Quảng Nam,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Lê Trí Thanh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
786,2625/KH-UBND,Tỉnh Hải Dương,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Nguyễn Minh Hùng,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
787,1346/QĐ-BTTTT,Bộ Thông tin và Truyền thông,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Phạm Đức Long,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
788,129/KH-UBND,Tỉnh Bạc Liêu,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Phạm Văn Thiều,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
789,35/NQ-HĐND,Tỉnh Khánh Hòa,Còn hiệu lực,Nghị quyết,0,21/07/2023,21/07/2023,21/07/2023,Trần Mạnh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
790,1098/QĐ-UBND,Tỉnh Quảng Ngãi,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Đặng Văn Minh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
791,1708/QĐ-UBND,Tỉnh Khánh Hòa,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Nguyễn Tấn Tuân,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
792,1703/QĐ-UBND,Tỉnh Thái Nguyên,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Lê Quang Tiến,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
793,1051/QĐ-UBND,Tỉnh Lai Châu,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Tống Thanh Hải,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
794,295/QĐ-UBND,Tỉnh Bắc Ninh,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Đào Quang Khải,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
795,741/QĐ-UBND,Tỉnh Gia Lai,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Trương Hải Long,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
796,1196/QĐ-UBND,Tỉnh Bình Phước,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Huỳnh Anh Minh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
797,157/KH-UBND,Thành phố Cần Thơ,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Trần Việt Trường,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
798,137/KH-UBND,Tỉnh Bà Rịa - Vũng Tàu,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Đặng Minh Thông,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
799,19/2023/QĐ-UBND,Tỉnh Nam Định,Còn hiệu lực,Quyết định,0,21/07/2023,01/08/2023,21/07/2023,Trần Anh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
800,06/CĐ-TCT,Tổng cục Thuế,Còn hiệu lực,Công điện,0,21/07/2023,21/07/2023,21/07/2023,Vũ Chí Hùng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
801,3663/KH-UBND,Tỉnh Bình Dương,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Mai Hùng Dũng,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
802,3684/KH-UBND,Tỉnh Bình Dương,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Võ Văn Minh,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
803,41/2023/QĐ-UBND,Tỉnh Ninh Thuận,Còn hiệu lực,Quyết định,0,21/07/2023,31/07/2023,21/07/2023,Nguyễn Long Biên,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
804,172/KH-UBND,Tỉnh Cà Mau,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Nguyễn Minh Luân,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
805,20/2023/QĐ-UBND,Tỉnh Tây Ninh,Còn hiệu lực,Quyết định,0,21/07/2023,31/07/2023,21/07/2023,Dương Văn Thắng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
806,1121/QĐ-UBND,Tỉnh Lạng Sơn,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Dương Xuân Huyên,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
807,1189/QĐ-UBND,Tỉnh Bình Phước,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Huỳnh Anh Minh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
808,34/2023/QĐ-UBND,Tỉnh Thừa Thiên Huế,Còn hiệu lực,Quyết định,0,21/07/2023,01/08/2023,21/07/2023,Nguyễn Thanh Bình,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
809,910/QĐ-UBND,Tỉnh Cao Bằng,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Trịnh Trường Huy,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
810,1908/KH-UBND,Tỉnh Gia Lai,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Trương Hải Long,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
811,1787/QĐ-UBND,Tỉnh Sóc Trăng,Hết hiệu lực: 01/01/2024,Quyết định,0,21/07/2023,01/07/2023,21/07/2023,Huỳnh Thị Diễm Ngọc,Hết hiệu lực: 01/01/2024,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
812,16/CT-UBND,Tỉnh Nam Định,Còn hiệu lực,Chỉ thị,0,21/07/2023,21/07/2023,21/07/2023,Trần Anh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
813,21/2023/QĐ-UBND,Tỉnh Bắc Kạn,Còn hiệu lực,Quyết định,0,21/07/2023,31/07/2023,21/07/2023,Nguyễn Đăng Bình,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
814,1827/QĐ-UBND,Tỉnh Kiên Giang,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Lâm Minh Thành,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
815,1825/QĐ-UBND,Tỉnh Kiên Giang,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Lâm Minh Thành,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
816,760/QĐ-UBND-HC,Tỉnh Đồng Tháp,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Phạm Thiện Nghĩa,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
817,192/KH-UBND,Thành phố Hà Nội,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Nguyễn Mạnh Quyền,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
818,2035/QĐ-BTNMT,Bộ Tài nguyên và Môi trường,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Trần Quý Kiên,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
819,1329/QĐ-UBND,Tỉnh Sơn La,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Hoàng Quốc Khánh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
820,24/2023/QĐ-UBND,Thành phố Hải Phòng,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Nguyễn Văn Tùng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
821,1531/QĐ-UBND,Thành phố Đà Nẵng,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Lê Trung Chinh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
822,164/KH-UBND,Tỉnh Tuyên Quang,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Nguyễn Văn Sơn,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
823,11/VBHN-BGDĐT,Bộ Giáo dục và Đào tạo,Còn hiệu lực,Văn bản hợp nhất,0,21/07/2023,21/07/2023,21/07/2023,Phạm Ngọc Thưởng,Còn hiệu lực,04/08/2023,2024-07-22 10:47:04,2024-07-22 10:47:04
824,147/KH-UBND,Tỉnh Quảng Ngãi,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Đặng Văn Minh,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
825,146/KH-UBND,Tỉnh Quảng Ngãi,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Trần Hoàng Tuấn,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
826,30/2023/QĐ-UBND,Tỉnh Quảng Ngãi,Còn hiệu lực,Quyết định,0,21/07/2023,01/08/2023,21/07/2023,Đặng Văn Minh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
827,18/2023/NQ-HĐND,Tỉnh Quảng Ngãi,Còn hiệu lực,Nghị quyết,0,21/07/2023,31/07/2023,21/07/2023,Bùi Thị Quỳnh Vân,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
828,17/2023/NQ-HĐND,Tỉnh Quảng Ngãi,Còn hiệu lực,Nghị quyết,0,21/07/2023,31/07/2023,21/07/2023,Bùi Thị Quỳnh Vân,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
829,14/2023/NQ-HĐND,Tỉnh Quảng Ngãi,Còn hiệu lực,Nghị quyết,0,21/07/2023,31/07/2023,21/07/2023,Bùi Thị Quỳnh Vân,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
830,13/2023/NQ-HĐND,Tỉnh Quảng Ngãi,Còn hiệu lực,Nghị quyết,0,21/07/2023,31/07/2023,21/07/2023,Bùi Thị Quỳnh Vân,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
831,12/2023/NQ-HĐND,Tỉnh Quảng Ngãi,Còn hiệu lực,Nghị quyết,0,21/07/2023,31/07/2023,21/07/2023,Bùi Thị Quỳnh Vân,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
832,16/2023/NQ-HĐND,Tỉnh Quảng Ngãi,Còn hiệu lực,Nghị quyết,0,21/07/2023,31/07/2023,21/07/2023,Bùi Thị Quỳnh Vân,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
833,15/2023/NQ-HĐND,Tỉnh Quảng Ngãi,Còn hiệu lực,Nghị quyết,0,21/07/2023,31/07/2023,21/07/2023,Bùi Thị Quỳnh Vân,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
834,19/2023/NQ-HĐND,Tỉnh Quảng Ngãi,Còn hiệu lực,Nghị quyết,0,21/07/2023,31/07/2023,21/07/2023,Bùi Thị Quỳnh Vân,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
835,34/NQ-HĐND,Tỉnh Quảng Ngãi,Còn hiệu lực,Nghị quyết,0,21/07/2023,21/07/2023,21/07/2023,Bùi Thị Quỳnh Vân,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
836,38/NQ-HĐND,Tỉnh Quảng Ngãi,Còn hiệu lực,Nghị quyết,0,21/07/2023,21/07/2023,21/07/2023,Bùi Thị Quỳnh Vân,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
837,159/KH-UBND,Tỉnh Phú Yên,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Lê Tấn Hổ,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
838,1564/QĐ-BKHCN,Bộ Khoa học và Công nghệ,Còn hiệu lực,Quyết định,0,21/07/2023,10/08/2023,21/07/2023,Lê Xuân Định,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
839,159/KH-UBND,Tỉnh Lạng Sơn,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Dương Xuân Huyên,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
840,30/2023/QĐ-UBND,Tỉnh Gia Lai,Còn hiệu lực,Quyết định,0,21/07/2023,01/08/2023,21/07/2023,Nguyễn Hữu Quế,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
841,23/NQ-HĐND,Tỉnh Bình Dương,Còn hiệu lực,Nghị quyết,0,21/07/2023,21/07/2023,21/07/2023,Nguyễn Văn Lộc,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
842,10/VBHN-BGDĐT,Bộ Giáo dục và Đào tạo,Còn hiệu lực,Văn bản hợp nhất,0,21/07/2023,21/07/2023,21/07/2023,Phạm Ngọc Thưởng,Còn hiệu lực,06/08/2023,2024-07-22 10:47:04,2024-07-22 10:47:04
843,08/VBHN-BGDĐT,Bộ Giáo dục và Đào tạo,Còn hiệu lực,Văn bản hợp nhất,0,21/07/2023,21/07/2023,21/07/2023,Phạm Ngọc Thưởng,Còn hiệu lực,02/08/2023,2024-07-22 10:47:04,2024-07-22 10:47:04
844,09/VBHN-BGDĐT,Bộ Giáo dục và Đào tạo,Còn hiệu lực,Văn bản hợp nhất,0,21/07/2023,21/07/2023,21/07/2023,Phạm Ngọc Thưởng,Còn hiệu lực,02/08/2023,2024-07-22 10:47:04,2024-07-22 10:47:04
845,385/2023/NQ-HĐND,Tỉnh Hưng Yên,Còn hiệu lực,Nghị quyết,0,21/07/2023,01/08/2023,21/07/2023,Trần Quốc Toàn,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
846,6327/KH-UBND,Tỉnh Lâm Đồng,Không xác định,Kế hoạch,0,21/07/2023,21/07/2023,21/07/2023,Nguyễn Ngọc Phúc,Không xác định,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
847,42/NQ-HĐND,Tỉnh Khánh Hòa,Còn hiệu lực,Nghị quyết,0,21/07/2023,21/07/2023,21/07/2023,Trần Mạnh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
848,1042/QĐ-UBND,Tỉnh Lai Châu,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Hà Trọng Hải,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
849,2966/QĐ-UBND,Thành phố Hồ Chí Minh,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Bùi Xuân Cường,Còn hiệu lực,15/08/2023,2024-07-22 10:47:04,2024-07-22 10:47:04
850,32/NQ-HĐND,Tỉnh Khánh Hòa,Còn hiệu lực,Nghị quyết,0,21/07/2023,21/07/2023,21/07/2023,Trần Mạnh Dũng,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
851,1534/QĐ-UBND,Tỉnh Quảng Nam,Còn hiệu lực,Quyết định,0,21/07/2023,21/07/2023,21/07/2023,Lê Trí Thanh,Còn hiệu lực,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
852,20/2023/QĐ-UBND,Tỉnh Nam Định,Hết hiệu lực: 01/01/2024,Quyết định,0,21/07/2023,01/08/2023,21/07/2023,Trần Anh Dũng,Hết hiệu lực: 01/01/2024,Đang cập nhật,2024-07-22 10:47:04,2024-07-22 10:47:04
853,55/2023/NĐ-CP,Chính phủ,Còn hiệu lực,Nghị định,0,21/07/2023,05/09/2023,21/07/2023,Trần Hồng Hà,Còn hiệu lực,02/08/2023,2024-07-22 10:47:04,2024-07-22 10:47:04
